route_id,route_number,origin,origin_country,origin_latitude,origin_longitude,destination,destination_country,destination_latitude,destination_longitude,cargo_type,route_name,route,route_sequence,intermediate_ports,transit_days,distance_nm,transshipments,freight_cost_usd,fuel_surcharge_usd,port_handling_usd,estimated_total_cost_usd,vessel_type,service_frequency,available_capacity_teu,route_availability,estimated_co2_kg,port_calls,weather_risk,congestion_level,route_score,cargo_subtype
R04919,4919,Jebel Ali,UAE,24.9857,55.0273,Durban,South Africa,-29.8587,31.0218,General Cargo,Premium Reliability,Jebel Ali → European Hub → Durban,Jebel Ali → European Hub → Durban,European Hub,9,3266,2,1430.0,243.0,657.0,2330.0,Panamax Container Ship,3 sailings/week,14048,Available,47235.0,4,Moderate,Moderate,74.81,Furniture
R04920,4920,Colombo,Sri Lanka,6.9271,79.8612,Jebel Ali,UAE,24.9857,55.0273,Perishable,Priority Service,Colombo → Malacca Strait → Jebel Ali,Colombo → Malacca Strait → Jebel Ali,Malacca Strait,6,2759,1,1219.0,231.0,355.0,1805.0,Feeder + Mainline,Daily,9458,Limited,33082.0,3,Elevated,Low,82.45,Seafood
R04921,4921,Shanghai,China,31.2304,121.4737,Buenos Aires,Argentina,-34.6037,-58.3816,General Cargo,Premium Reliability,Shanghai → Direct Ocean → Buenos Aires,Shanghai → Direct Ocean → Buenos Aires,Direct,7,5279,0,1892.0,277.0,397.0,2566.0,Feeder + Mainline,3 sailings/week,18166,Available,63085.0,2,Moderate,High,83.62,Consumer Goods
R04922,4922,Durban,South Africa,-29.8587,31.0218,Buenos Aires,Argentina,-34.6037,-58.3816,Containerized,Green Corridor Service,Durban → East Asia Hub → Buenos Aires,Durban → East Asia Hub → Buenos Aires,East Asia Hub,16,8421,1,2901.0,453.0,388.0,3742.0,Post-Panamax Container Ship,Daily,14468,Available,115675.0,3,Low,High,67.01,Textiles
R04923,4923,Santos,Brazil,-23.9608,-46.3336,Melbourne,Australia,-37.8136,144.9631,Perishable,Priority Service,Santos → Direct Ocean → Melbourne,Santos → Direct Ocean → Melbourne,Direct,11,3742,0,1689.0,280.0,520.0,2489.0,Post-Panamax Container Ship,Daily,15482,Limited,52697.0,2,Low,High,80.32,Fresh Vegetables
R04924,4924,Piraeus,Greece,37.9838,23.7275,Tokyo,Japan,35.6762,139.6503,General Cargo,Premium Reliability,Piraeus → East Asia Hub → Tokyo,Piraeus → East Asia Hub → Tokyo,East Asia Hub,10,4924,2,2448.0,355.0,520.0,3323.0,Feeder + Mainline,3 sailings/week,13501,Available,66829.0,4,Elevated,Moderate,70.0,Household Goods
R04925,4925,Vancouver,Canada,49.2827,-123.1207,Hong Kong,Hong Kong,22.3193,114.1694,Hazardous,Premium Reliability,Vancouver → Mediterranean Hub → Hong Kong,Vancouver → Mediterranean Hub → Hong Kong,Mediterranean Hub,19,9572,1,5131.0,743.0,347.0,6221.0,Container Ship,Daily,20926,Available,132718.0,3,Moderate,Low,62.56,Explosives
R04926,4926,Rotterdam,Netherlands,51.9244,4.4777,Cape Town,South Africa,-33.9249,18.4241,Bulk,Standard Service,Rotterdam → European Hub → Cape Town,Rotterdam → European Hub → Cape Town,European Hub,19,7193,2,2653.0,375.0,326.0,3354.0,Container Ship,Daily,15387,Limited,101793.0,4,Moderate,Low,59.01,Fertilizer
R04927,4927,Jebel Ali,UAE,24.9857,55.0273,Dar es Salaam,Tanzania,-6.7924,39.2083,Hazardous,Premium Reliability,Jebel Ali → Arabian Sea → Dar es Salaam,Jebel Ali → Arabian Sea → Dar es Salaam,Arabian Sea,7,2817,1,1471.0,242.0,352.0,2065.0,Panamax Container Ship,Daily,19052,Available,32553.0,3,Moderate,Moderate,84.23,Flammable Liquids
R04928,4928,Rotterdam,Netherlands,51.9244,4.4777,Piraeus,Greece,37.9838,23.7275,Containerized,Green Corridor Service,Rotterdam → Direct Ocean → Piraeus,Rotterdam → Direct Ocean → Piraeus,Direct,13,8360,0,3414.0,445.0,296.0,4155.0,Feeder + Mainline,3 sailings/week,20568,Waitlist,127755.0,2,Moderate,High,72.34,Textiles
R04929,4929,Mombasa,Kenya,-4.0435,39.6682,Auckland,New Zealand,-36.8509,174.7645,Containerized,Priority Service,Mombasa → Direct Ocean → Auckland,Mombasa → Direct Ocean → Auckland,Direct,19,7658,0,2908.0,505.0,456.0,3869.0,Post-Panamax Container Ship,Every 2 days,9374,Available,103543.0,2,Elevated,Low,70.61,Machinery
R04930,4930,Istanbul,Türkiye,41.0082,28.9784,Busan,South Korea,35.1796,129.0756,General Cargo,Priority Service,Istanbul → Gulf Hub → Busan,Istanbul → Gulf Hub → Busan,Gulf Hub,11,6269,2,2768.0,544.0,297.0,3609.0,Feeder + Mainline,Daily,18792,Available,76657.0,4,Low,Moderate,71.88,Household Goods
R04931,4931,Mombasa,Kenya,-4.0435,39.6682,Tokyo,Japan,35.6762,139.6503,General Cargo,Green Corridor Service,Mombasa → Cape Route → Tokyo,Mombasa → Cape Route → Tokyo,Cape Route,5,2742,1,1336.0,195.0,616.0,2147.0,Feeder + Mainline,3 sailings/week,18280,Available,40358.0,3,Elevated,Low,82.45,Furniture
R04932,4932,Rotterdam,Netherlands,51.9244,4.4777,Piraeus,Greece,37.9838,23.7275,General Cargo,Economy Service,Rotterdam → Arabian Sea → Piraeus,Rotterdam → Arabian Sea → Piraeus,Arabian Sea,17,7881,2,3527.0,667.0,553.0,4747.0,Panamax Container Ship,Weekly,22487,Available,100907.0,4,Elevated,Low,62.75,Paper Products
R04933,4933,Dubai,UAE,25.2048,55.2708,Valencia,Spain,39.4699,-0.3763,Bulk,Standard Service,Dubai → Malacca Strait → Valencia,Dubai → Malacca Strait → Valencia,Malacca Strait,7,3038,1,1129.0,150.0,615.0,1894.0,Panamax Container Ship,3 sailings/week,25043,Limited,43880.0,3,Moderate,Low,80.4,Iron Ore
R04934,4934,Felixstowe,UK,51.9638,1.3511,Buenos Aires,Argentina,-34.6037,-58.3816,Perishable,Standard Service,Felixstowe → Direct Pacific → Buenos Aires,Felixstowe → Direct Pacific → Buenos Aires,Direct Pacific,22,8906,2,3654.0,579.0,663.0,4896.0,Container Ship,Daily,23031,Available,116318.0,4,Elevated,Low,52.67,Seafood
R04935,4935,Mombasa,Kenya,-4.0435,39.6682,Valencia,Spain,39.4699,-0.3763,Containerized,Economy Service,Mombasa → Direct Ocean → Valencia,Mombasa → Direct Ocean → Valencia,Direct,18,8477,0,2776.0,364.0,420.0,3560.0,Feeder + Mainline,3 sailings/week,14667,Available,119178.0,2,Low,Moderate,67.57,Machinery
R04936,4936,Shanghai,China,31.2304,121.4737,Busan,South Korea,35.1796,129.0756,General Cargo,Standard Service,Shanghai → Direct Ocean → Busan,Shanghai → Direct Ocean → Busan,Direct,7,4358,0,1576.0,307.0,631.0,2514.0,Container Ship,Daily,22198,Available,59111.0,2,Elevated,Moderate,85.14,Household Goods
R04937,4937,Cape Town,South Africa,-33.9249,18.4241,Dar es Salaam,Tanzania,-6.7924,39.2083,Hazardous,Priority Service,Cape Town → Mediterranean Hub → Dar es Salaam,Cape Town → Mediterranean Hub → Dar es Salaam,Mediterranean Hub,5,3537,1,2184.0,287.0,650.0,3121.0,Panamax Container Ship,3 sailings/week,14745,Available,48262.0,3,Moderate,Low,84.21,Explosives
R04938,4938,Colombo,Sri Lanka,6.9271,79.8612,Busan,South Korea,35.1796,129.0756,Hazardous,Standard Service,Colombo → Direct Ocean → Busan,Colombo → Direct Ocean → Busan,Direct,21,9985,0,4626.0,921.0,264.0,5811.0,Panamax Container Ship,Daily,14951,Available,148586.0,2,Moderate,Low,62.91,Dangerous Goods
R04939,4939,Hong Kong,Hong Kong,22.3193,114.1694,Kochi,India,9.9312,76.2673,Perishable,Standard Service,Hong Kong → Direct Ocean → Kochi,Hong Kong → Direct Ocean → Kochi,Direct,19,10038,0,3597.0,602.0,470.0,4669.0,Panamax Container Ship,3 sailings/week,14079,Available,138090.0,2,Low,High,66.34,Frozen Food
R04940,4940,Cape Town,South Africa,-33.9249,18.4241,Istanbul,Türkiye,41.0082,28.9784,Containerized,Premium Reliability,Cape Town → Direct Atlantic → Istanbul,Cape Town → Direct Atlantic → Istanbul,Direct Atlantic,22,9676,2,4214.0,825.0,674.0,5713.0,Post-Panamax Container Ship,3 sailings/week,16006,Limited,130289.0,4,Elevated,Moderate,49.82,Textiles
R04941,4941,Tokyo,Japan,35.6762,139.6503,Chennai,India,13.0827,80.2707,Containerized,Premium Reliability,Tokyo → Malacca Strait → Chennai,Tokyo → Malacca Strait → Chennai,Malacca Strait,10,4885,1,1786.0,242.0,317.0,2345.0,Container Ship,Daily,18796,Limited,59674.0,3,Low,High,76.58,Machinery
R04942,4942,Dar es Salaam,Tanzania,-6.7924,39.2083,Chennai,India,13.0827,80.2707,Containerized,Priority Service,Dar es Salaam → Direct Ocean → Chennai,Dar es Salaam → Direct Ocean → Chennai,Direct,17,7600,0,2490.0,308.0,427.0,3225.0,Panamax Container Ship,Daily,22755,Available,91202.0,2,Moderate,High,70.47,Automotive Parts
R04943,4943,Busan,South Korea,35.1796,129.0756,Mumbai,India,19.076,72.8777,Containerized,Economy Service,Busan → Panama Canal → Mumbai,Busan → Panama Canal → Mumbai,Panama Canal,13,5283,1,2053.0,269.0,437.0,2759.0,Panamax Container Ship,3 sailings/week,19991,Available,79717.0,3,Elevated,Moderate,72.98,Consumer Goods
R04944,4944,Mumbai,India,19.076,72.8777,London,UK,51.5074,-0.1278,Bulk,Premium Reliability,Mumbai → Mediterranean Hub → London,Mumbai → Mediterranean Hub → London,Mediterranean Hub,15,7446,1,2774.0,508.0,466.0,3748.0,Feeder + Mainline,Daily,17613,Waitlist,105360.0,3,Elevated,Moderate,68.37,Steel
R04945,4945,Los Angeles,USA,34.0522,-118.2437,Shanghai,China,31.2304,121.4737,Bulk,Priority Service,Los Angeles → Direct Atlantic → Shanghai,Los Angeles → Direct Atlantic → Shanghai,Direct Atlantic,12,6736,1,2785.0,549.0,500.0,3834.0,Container Ship,3 sailings/week,16933,Available,103173.0,3,Moderate,Low,69.52,Cement
R04946,4946,Dubai,UAE,25.2048,55.2708,Auckland,New Zealand,-36.8509,174.7645,Perishable,Economy Service,Dubai → European Hub → Auckland,Dubai → European Hub → Auckland,European Hub,17,10022,2,5179.0,633.0,369.0,6181.0,Panamax Container Ship,3 sailings/week,11789,Waitlist,134578.0,4,Low,High,53.84,Frozen Food
R04947,4947,London,UK,51.5074,-0.1278,Melbourne,Australia,-37.8136,144.9631,Containerized,Standard Service,London → Direct Ocean → Melbourne,London → Direct Ocean → Melbourne,Direct,7,4847,0,1694.0,323.0,477.0,2494.0,Container Ship,Daily,21281,Available,58169.0,2,Moderate,High,86.13,Machinery
R04948,4948,New York,USA,40.7128,-74.006,Jebel Ali,UAE,24.9857,55.0273,Perishable,Green Corridor Service,New York → Suez Canal → Jebel Ali,New York → Suez Canal → Jebel Ali,Suez Canal,11,5040,2,2521.0,365.0,654.0,3540.0,Panamax Container Ship,Every 2 days,14150,Limited,61591.0,4,Moderate,High,72.48,Seafood
R04949,4949,Mumbai,India,19.076,72.8777,Rotterdam,Netherlands,51.9244,4.4777,Hazardous,Green Corridor Service,Mumbai → Arabian Sea → Rotterdam,Mumbai → Arabian Sea → Rotterdam,Arabian Sea,10,6998,2,3754.0,648.0,598.0,5000.0,Panamax Container Ship,3 sailings/week,24616,Available,82702.0,4,Low,High,67.07,Explosives
R04950,4950,Busan,South Korea,35.1796,129.0756,Jebel Ali,UAE,24.9857,55.0273,Hazardous,Green Corridor Service,Busan → Suez Canal → Jebel Ali,Busan → Suez Canal → Jebel Ali,Suez Canal,19,9963,1,4765.0,793.0,528.0,6086.0,Panamax Container Ship,Every 2 days,10125,Available,150158.0,3,Low,High,59.76,Dangerous Goods
R04951,4951,Auckland,New Zealand,-36.8509,174.7645,Colombo,Sri Lanka,6.9271,79.8612,Containerized,Standard Service,Auckland → Arabian Sea → Colombo,Auckland → Arabian Sea → Colombo,Arabian Sea,4,3078,2,1571.0,279.0,617.0,2467.0,Feeder + Mainline,Every 2 days,18932,Available,37817.0,4,Low,Moderate,81.88,Electronics
R04952,4952,Tokyo,Japan,35.6762,139.6503,Durban,South Africa,-29.8587,31.0218,Containerized,Premium Reliability,Tokyo → Gulf Hub → Durban,Tokyo → Gulf Hub → Durban,Gulf Hub,8,2543,1,1262.0,194.0,333.0,1789.0,Feeder + Mainline,Daily,23454,Available,36794.0,3,Low,Low,81.87,Textiles
R04953,4953,Auckland,New Zealand,-36.8509,174.7645,Hong Kong,Hong Kong,22.3193,114.1694,Perishable,Premium Reliability,Auckland → Direct Atlantic → Hong Kong,Auckland → Direct Atlantic → Hong Kong,Direct Atlantic,15,8355,2,3505.0,447.0,462.0,4414.0,Panamax Container Ship,Every 2 days,16995,Available,127557.0,4,Low,Low,63.85,Frozen Food
R04954,4954,Rotterdam,Netherlands,51.9244,4.4777,Los Angeles,USA,34.0522,-118.2437,General Cargo,Economy Service,Rotterdam → Direct Ocean → Los Angeles,Rotterdam → Direct Ocean → Los Angeles,Direct,14,7948,0,2469.0,321.0,245.0,3035.0,Panamax Container Ship,Every 2 days,11303,Available,113495.0,2,Moderate,Moderate,72.95,Household Goods
R04955,4955,Shanghai,China,31.2304,121.4737,Cape Town,South Africa,-33.9249,18.4241,Bulk,Priority Service,Shanghai → Panama Canal → Cape Town,Shanghai → Panama Canal → Cape Town,Panama Canal,14,7187,2,2913.0,512.0,422.0,3847.0,Post-Panamax Container Ship,Daily,9300,Available,108053.0,4,Elevated,Moderate,63.39,Cement
R04956,4956,London,UK,51.5074,-0.1278,Mombasa,Kenya,-4.0435,39.6682,Hazardous,Premium Reliability,London → East Asia Hub → Mombasa,London → East Asia Hub → Mombasa,East Asia Hub,12,4619,2,2388.0,400.0,631.0,3419.0,Container Ship,Daily,10563,Waitlist,63915.0,4,Moderate,Moderate,66.91,Dangerous Goods
R04957,4957,Dubai,UAE,25.2048,55.2708,Auckland,New Zealand,-36.8509,174.7645,Hazardous,Economy Service,Dubai → Arabian Sea → Auckland,Dubai → Arabian Sea → Auckland,Arabian Sea,19,9250,2,5170.0,842.0,308.0,6320.0,Feeder + Mainline,Every 2 days,17982,Available,125826.0,4,Moderate,Low,53.92,Flammable Liquids
R04958,4958,Auckland,New Zealand,-36.8509,174.7645,Hamburg,Germany,53.5511,9.9937,General Cargo,Standard Service,Auckland → Mediterranean Hub → Hamburg,Auckland → Mediterranean Hub → Hamburg,Mediterranean Hub,11,4522,2,2031.0,281.0,570.0,2882.0,Panamax Container Ship,3 sailings/week,14549,Waitlist,63170.0,4,Low,Moderate,70.55,Industrial Goods
R04959,4959,Hong Kong,Hong Kong,22.3193,114.1694,Rotterdam,Netherlands,51.9244,4.4777,Containerized,Premium Reliability,Hong Kong → Cape Route → Rotterdam,Hong Kong → Cape Route → Rotterdam,Cape Route,19,10282,1,3945.0,647.0,405.0,4997.0,Container Ship,Daily,10870,Available,144239.0,3,Low,High,60.55,Machinery
R04960,4960,New York,USA,40.7128,-74.006,Sydney,Australia,-33.8688,151.2093,Hazardous,Economy Service,New York → Mediterranean Hub → Sydney,New York → Mediterranean Hub → Sydney,Mediterranean Hub,16,6461,1,3201.0,418.0,689.0,4308.0,Panamax Container Ship,Daily,13505,Limited,82653.0,3,Moderate,Low,70.25,Compressed Gases
R04961,4961,Buenos Aires,Argentina,-34.6037,-58.3816,Mombasa,Kenya,-4.0435,39.6682,Containerized,Premium Reliability,Buenos Aires → Direct Ocean → Mombasa,Buenos Aires → Direct Ocean → Mombasa,Direct,20,9504,0,3684.0,724.0,584.0,4992.0,Feeder + Mainline,3 sailings/week,14107,Available,128292.0,2,Low,Moderate,65.03,Consumer Goods
R04962,4962,Valencia,Spain,39.4699,-0.3763,Santos,Brazil,-23.9608,-46.3336,General Cargo,Premium Reliability,Valencia → Direct Ocean → Santos,Valencia → Direct Ocean → Santos,Direct,20,9604,0,3464.0,606.0,304.0,4374.0,Feeder + Mainline,Every 2 days,20850,Available,147607.0,2,Moderate,High,62.47,Paper Products
R04963,4963,Kochi,India,9.9312,76.2673,Shanghai,China,31.2304,121.4737,Containerized,Premium Reliability,Kochi → Mediterranean Hub → Shanghai,Kochi → Mediterranean Hub → Shanghai,Mediterranean Hub,10,5170,2,2634.0,445.0,558.0,3637.0,Panamax Container Ship,Daily,12007,Limited,77075.0,4,Low,High,71.25,Electronics
R04964,4964,Kochi,India,9.9312,76.2673,Colombo,Sri Lanka,6.9271,79.8612,Bulk,Priority Service,Kochi → Direct Ocean → Colombo,Kochi → Direct Ocean → Colombo,Direct,9,2804,0,963.0,119.0,548.0,1630.0,Feeder + Mainline,3 sailings/week,25232,Available,42596.0,2,Low,Moderate,83.74,Steel
R04965,4965,Hamburg,Germany,53.5511,9.9937,Chennai,India,13.0827,80.2707,Bulk,Priority Service,Hamburg → Direct Ocean → Chennai,Hamburg → Direct Ocean → Chennai,Direct,10,4405,0,1268.0,199.0,659.0,2126.0,Panamax Container Ship,Weekly,23255,Available,55024.0,2,Low,Low,81.55,Cement
R04966,4966,Busan,South Korea,35.1796,129.0756,Dubai,UAE,25.2048,55.2708,Containerized,Standard Service,Busan → East Asia Hub → Dubai,Busan → East Asia Hub → Dubai,East Asia Hub,11,4062,1,1963.0,345.0,579.0,2887.0,Feeder + Mainline,3 sailings/week,19743,Available,56580.0,3,Elevated,High,74.49,Automotive Parts
R04967,4967,Busan,South Korea,35.1796,129.0756,Sydney,Australia,-33.8688,151.2093,Hazardous,Economy Service,Busan → Indian Ocean → Sydney,Busan → Indian Ocean → Sydney,Indian Ocean,12,6228,1,3449.0,434.0,424.0,4307.0,Feeder + Mainline,3 sailings/week,12881,Available,78958.0,3,Moderate,Moderate,72.73,Explosives
R04968,4968,Dubai,UAE,25.2048,55.2708,Melbourne,Australia,-37.8136,144.9631,Bulk,Green Corridor Service,Dubai → Direct Atlantic → Melbourne,Dubai → Direct Atlantic → Melbourne,Direct Atlantic,15,6496,2,2205.0,392.0,467.0,3064.0,Panamax Container Ship,Weekly,17049,Limited,75092.0,4,Low,Low,66.1,Chemicals
R04969,4969,Piraeus,Greece,37.9838,23.7275,Dar es Salaam,Tanzania,-6.7924,39.2083,Hazardous,Green Corridor Service,Piraeus → Direct Ocean → Dar es Salaam,Piraeus → Direct Ocean → Dar es Salaam,Direct,15,7555,0,3207.0,406.0,271.0,3884.0,Panamax Container Ship,3 sailings/week,24868,Available,112475.0,2,Moderate,Moderate,71.01,Flammable Liquids
R04970,4970,New York,USA,40.7128,-74.006,Felixstowe,UK,51.9638,1.3511,Containerized,Priority Service,New York → Direct Atlantic → Felixstowe,New York → Direct Atlantic → Felixstowe,Direct Atlantic,18,8816,2,3556.0,508.0,640.0,4704.0,Feeder + Mainline,Daily,25825,Waitlist,112197.0,4,Elevated,Low,54.99,Textiles
R04971,4971,Kochi,India,9.9312,76.2673,Mumbai,India,19.076,72.8777,Bulk,Economy Service,Kochi → Direct Pacific → Mumbai,Kochi → Direct Pacific → Mumbai,Direct Pacific,11,3985,2,1600.0,302.0,327.0,2229.0,Panamax Container Ship,Every 2 days,19564,Available,47857.0,4,Low,Moderate,71.31,Grain
R04972,4972,Tokyo,Japan,35.6762,139.6503,New York,USA,40.7128,-74.006,Bulk,Green Corridor Service,Tokyo → Arabian Sea → New York,Tokyo → Arabian Sea → New York,Arabian Sea,15,7315,2,2991.0,522.0,391.0,3904.0,Post-Panamax Container Ship,Every 2 days,17924,Available,110432.0,4,Low,Low,65.59,Coal
R04973,4973,Santos,Brazil,-23.9608,-46.3336,Busan,South Korea,35.1796,129.0756,General Cargo,Green Corridor Service,Santos → Direct Ocean → Busan,Santos → Direct Ocean → Busan,Direct,17,8987,0,3400.0,631.0,590.0,4621.0,Feeder + Mainline,Daily,9555,Available,136918.0,2,Elevated,Low,71.18,Furniture
R04974,4974,Dar es Salaam,Tanzania,-6.7924,39.2083,Mumbai,India,19.076,72.8777,Hazardous,Economy Service,Dar es Salaam → Gulf Hub → Mumbai,Dar es Salaam → Gulf Hub → Mumbai,Gulf Hub,12,7302,2,4370.0,652.0,461.0,5483.0,Container Ship,3 sailings/week,20982,Waitlist,107002.0,4,Low,Moderate,67.12,Dangerous Goods
R04975,4975,Jebel Ali,UAE,24.9857,55.0273,Valencia,Spain,39.4699,-0.3763,General Cargo,Priority Service,Jebel Ali → Cape Route → Valencia,Jebel Ali → Cape Route → Valencia,Cape Route,7,4942,2,1894.0,317.0,290.0,2501.0,Container Ship,Weekly,23384,Available,62728.0,4,Moderate,Moderate,73.79,Consumer Goods
R04976,4976,Mombasa,Kenya,-4.0435,39.6682,Durban,South Africa,-29.8587,31.0218,Containerized,Priority Service,Mombasa → Direct Ocean → Durban,Mombasa → Direct Ocean → Durban,Direct,19,9362,0,3291.0,655.0,436.0,4382.0,Panamax Container Ship,Daily,12898,Available,121645.0,2,Elevated,Low,67.1,Textiles
R04977,4977,Melbourne,Australia,-37.8136,144.9631,Buenos Aires,Argentina,-34.6037,-58.3816,Hazardous,Green Corridor Service,Melbourne → Panama Canal → Buenos Aires,Melbourne → Panama Canal → Buenos Aires,Panama Canal,9,3726,2,2097.0,362.0,223.0,2682.0,Container Ship,Daily,25641,Limited,53983.0,4,Elevated,Moderate,74.03,Toxic Materials
R04978,4978,Los Angeles,USA,34.0522,-118.2437,Buenos Aires,Argentina,-34.6037,-58.3816,Containerized,Priority Service,Los Angeles → Direct Ocean → Buenos Aires,Los Angeles → Direct Ocean → Buenos Aires,Direct,7,4421,0,1790.0,261.0,411.0,2462.0,Container Ship,Daily,17909,Available,57708.0,2,Moderate,Low,83.58,Automotive Parts
R04979,4979,Buenos Aires,Argentina,-34.6037,-58.3816,Felixstowe,UK,51.9638,1.3511,Perishable,Standard Service,Buenos Aires → Direct Ocean → Felixstowe,Buenos Aires → Direct Ocean → Felixstowe,Direct,14,7372,0,2917.0,395.0,640.0,3952.0,Feeder + Mainline,Weekly,15531,Available,112718.0,2,Moderate,High,71.88,Fresh Vegetables
R04980,4980,Mombasa,Kenya,-4.0435,39.6682,Rotterdam,Netherlands,51.9244,4.4777,Hazardous,Economy Service,Mombasa → Direct Ocean → Rotterdam,Mombasa → Direct Ocean → Rotterdam,Direct,18,10554,0,4847.0,878.0,327.0,6052.0,Panamax Container Ship,Weekly,22890,Available,142027.0,2,Elevated,Moderate,66.58,Dangerous Goods
R04981,4981,Rotterdam,Netherlands,51.9244,4.4777,Tokyo,Japan,35.6762,139.6503,Hazardous,Economy Service,Rotterdam → Direct Pacific → Tokyo,Rotterdam → Direct Pacific → Tokyo,Direct Pacific,19,10089,2,5148.0,787.0,365.0,6300.0,Panamax Container Ship,3 sailings/week,25017,Available,131382.0,4,Elevated,Low,52.66,Flammable Liquids
